scenario_dir,Label,CharacterName,ja,en,ko
scenarios_44_16000,44_16210_0040,@廻船問屋の主人,帝都の大動脈たる河川の水運を握る者こそ商業を握ると言ってもいい。,It's no exaggeration to say that whoever controls the river controls the trade.,
scenarios_44_16000,44_16210_0050,@廻船問屋の主人,フフン、恐らくここらじゃあ、私ほど儲けている者は居ないだろうよ。,"Here on this stretch, nobody makes more sales than me.",
scenarios_44_16000,44_16220_0060,@廻船問屋の主人,十手刀、あれは今帝都の衛兵や[検非違使*けびいし]達の間で大人気でね。捕り物にかなり役に立つのさ。,The Baton Sword is popular with the Capital Guards. It's a good sword for enforcing the law.,
scenarios_44_16000,44_16230_0070,@廻船問屋の主人,"護符やら数珠やら、身の回りに着ける装飾品の類も一通り見ておくといい。
あって困るものじゃあ無いからな。","Take a look at the amulets and prayer beads I have for sale. Small accessories like that won't get in your way, and a little blessing never hurt anyone.",
scenarios_44_16000,44_16310_0080,@廻船問屋の主人,ご病気かぁ……ディコトマ様もああ見えて、結構いいお年であったからなぁ。,Lord Dikotoma succumbed to illness? He must have been older than he looked...,
scenarios_44_16000,44_16320_0090,@廻船問屋の主人,私も死ぬ時には、心残りはなるべくなくしておきたいものだ。,I also don't want to have any regrets when I die.,
scenarios_44_16000,44_16330_0100,@廻船問屋の主人,私なら……息子に何が遺してやれるだろうか。,"What sort of inheritance will I leave my son, I wonder.",
scenarios_44_16000,44_16410_0110,@廻船問屋の主人,"やれやれ、デコポンポ様も中々難しいお願いをされる。
どうしたものか……","Oof, Dekopompo's asking me for quite a favor. I don't know how I feel about it.",
scenarios_44_16000,44_16420_0120,@廻船問屋の主人,ううむ……積荷は別の物で誤魔化すとして、問題は……,"Hmm... I could swap those parcels around, but...",
scenarios_44_16000,44_16430_0130,@廻船問屋の主人,"商いは引き際も肝心だ。
それを見誤れば……だがお得意様との付き合いに縛られる……ううむ。","In this business, you've got to know which deals to pass on. However, this could open up new options for me.",
scenarios_44_17000,44_17110_0000,@呑んだくれ,"ウィ～ック。
へへへ……昼間っから[呑*の]む酒は美味ぇなぁ……",Hic! Hehehe. It's never too early in the day to start drinking!,
scenarios_44_17000,44_17120_0010,@呑んだくれ,なんらよぉ兄ちゃん、こんな薄汚ぇ場所に足踏み入れるような顔してねぇだろうがよぉ……こんちくしょう……ヒック。,"What's that uppity look of disapproval for? If you don't like it here, why don't you go somewhere else, dammit?",
scenarios_44_17000,44_17130_0020,@呑んだくれ,"なぁ兄ちゃん、金貸してくれよぉ……
オレぁちぃと[呑*の]み足りなくてなぁ……アンタも一緒に[呑*の]んでいいからさぁ……へへへ。","Let me borrow some money, my friend. I'm just a little short. Come on, I'll buy booze for both of us. Hehehe.",
scenarios_44_17000,44_17210_0030,@呑んだくれ,聞いてるぜぇ、ディコトマさまのところに住んでるってなぁ……,I heard you're staying in Dikotoma's residence.,
scenarios_44_17000,44_17210_0040,@呑んだくれ,へへ、いいなぁ……オレもディコトマさまに叱られたり鍛えたりしてもらいてぇなぁ……,"Nice, color me jealous. I'd like him to train me. In his ways of drinking, that is.",
scenarios_44_17000,44_17220_0050,@呑んだくれ,こう見えてオレぁちょっとした小金持ちだったんだがよ、実家が借金作っちまってあれよあれよで首が回らず……,My family used to be relatively wealthy. That is until we got into debt we couldn't get out of.,
scenarios_44_17000,44_17220_0060,@呑んだくれ,ま、こうやって生きてるだけでも儲けモンだわなぁ……,I count myself lucky to still be alive.,
scenarios_44_17000,44_17230_0070,@呑んだくれ,うかつにここらの裏通りを歩くと危ねぇぜ、ってなぁ……へへへ。,Better not to wander too much in the back alleys. It's not safe around here. Hehe.,
scenarios_44_17000,44_17230_0080,@呑んだくれ,"まあ兄ちゃんなら大丈夫か。
ツレの嬢ちゃん達にはちゃんと忠告しといてやんなよぉ。","I doubt anyone would bother you, but the girls would get picked out immediately.",
scenarios_44_17000,44_17310_0090,@呑んだくれ,"うぁぁ……ディコトマさまぁ……
何で、何で逝っちまったんだよぉ……",*Sob* Lord Dikotoma... Why? Why have you left us?,
scenarios_44_17000,44_17320_0100,@呑んだくれ,オレ等みたいな裏通りのはみ出しモンにも分け隔てなく話し掛けてくれたディコトマさまみたいなヒト、もう居ないんだろうなぁ……,Lord Dikotoma was the only person who treated me—a lowly drunkard the world doesn't care about—with warmth.,
scenarios_44_17000,44_17330_0110,@呑んだくれ,"ちくしょう……
弔い酒を浴びる程[呑*の]んでやらぁ……
それがせめてもの供養に違いねぇ……",It's wrong that a man like him should ever die. I'll drink in his honor.,
scenarios_44_17000,44_17410_0120,@呑んだくれ,"なぁ兄ちゃん……
ディコトマさまみたいにオレの事叱り飛ばしてくれよ……へへへ。","Hey, if you're Lord Dikotoma's successor, you've gotta come see me every now and again to tell me off for always being drunk off my rocker. Hehehe.",
scenarios_44_17000,44_17420_0130,@呑んだくれ,天下泰平、今日も酒が美味い、っとぉ……へへへ。,"I have my drink, and all is right with the world. Hehehe.",
scenarios_44_17000,44_17430_0140,@呑んだくれ,"金が足りねぇや……
オレもたまにゃあドブ浚いでもして小銭稼ぐかねぇ……","I'm broke. Maybe I should try making coin by cleaning out the sewers, eh?",
scenarios_44_17000,44_17430_0150,@呑んだくれ,へーきへーき、酔ってそのまま落ちたりしねぇって、へへへ。,"What? No, I wouldn't trip and fall into the crap. Even drunk, I've got my survival instincts. Hehe.",
scenarios_44_17000,44_17510_0160,@呑んだくれ,"むにゃむにゃ……
ああン？　うるせぇなぁ、寝てるんだから静かにしてくれよぉ……","Nnnuh? *Yawn* Keep the noise down, people are trying to sleep here.",
scenarios_44_17000,44_17520_0170,@呑んだくれ,"ちくしょう、こりゃ二日酔いかねぇ……
あちこちでぐわんぐわんとやかましい音が鳴ってやがる……",Damn this hangover... Everything's too loud. And what's that insistent yapping?,
scenarios_44_17000,44_17530_0180,@呑んだくれ,"ぐぅ……すこここここ……
ぐぅ……すこここ……ふがっЧ",Ugh... *Snore* Nnn... Hrrrmph... Huh?!,
scenarios_44_18000,44_18110_0000,@店の女の子,ふふ、そこのお兄さん、うちの店に興味あります？,"Hello, handsome. Why don't you come over here?",
scenarios_44_18000,44_18120_0010,@店の女の子,近頃はちょっとだけお野菜が高くなってるかも……なんて、ふふふ、所帯じみた話してごめんなさいね。,"There's been a drastic hike in the prices of vegetables... Oh, sorry. I was just worrying about my home life. Hehe.",
scenarios_44_18000,44_18130_0020,@店の女の子,繁華街で遊ぶなら、まずはうちの店に立ち寄ってくれなきゃ。,"Why don't you start your exploration of the entertainment district at my bar, honey?",
scenarios_44_18000,44_18210_0030,@店の女の子,"いいんですか？
ディコトマ様の目を盗んで遊びに来ても。",Won't Lord Dikotoma be mad if he finds out you were fooling around in fun town?,
scenarios_44_18000,44_18210_0040,@店の女の子,"なぁんて、うふふ、大歓迎。
あの方も結構遊びにいらして下さるもの。","Oh no, I'm not telling you to go away! I was only teasing! Teehee! That master of yours is no stranger here, you know.",
scenarios_44_18000,44_18220_0050,@店の女の子,"帝都で今流行りの[帯*トゥパイ]、結構いい値がするのよね。
旦那様にねだってみようかしら……","Toupais are the height of fashion in the capital, but the trendy ones are so pricey. Maybe one of my patrons would give me one as a gift.",
scenarios_44_18000,44_18230_0060,@店の女の子,"お酒が好きなら是非うちの店へ。
いい物取り揃えていますよ～。","If you have a refined taste in liquor, you have to come to my bar! We stock only the best of the best!",
scenarios_44_18000,44_18310_0070,@店の女の子,"おヒゲも素敵だけど、やっぱり素顔の方がキュンキュンきちゃいますね。
ふふ、こっちのが好みかも。","Beards can be stylish, but I find shaved men sooo attractive. Teehee! You're exactly my type!",
scenarios_44_18000,44_18310_0080,@店の女の子,"え、判る？　見るヒトが見れば変装しててもすぐ判っちゃいますよ。
気を付けて下さいね～。",Oh? An observant girl like me can easily see through people's disguises. Don't think you can fool everyone. Hehe.,
