"scenario_dir","Label","CharacterName","ja","ko"
"scenarios_46_42000","46_42120_0050","@宝鉱夫","あれが動かなくなったら危ないぞ。
次に動いた時には、周りを巻き込んでドカンだ。
下手すりゃ全滅なんてのも有り得るぜ。","저게 움직이지 않으면 위험해.
다음에 움직일 때는, 주변을 휩쓸고 펑 하고 터진다.
잘못하면 전멸도 있을 수 있어."
"scenarios_46_42000","46_42130_0060","@宝鉱夫","ウシカトゥナプイって蟲がいるだろ？
あれに噛まれると封印されることがある。","우시카토우나푸이라는 벌레 알지?
저놈한테 물리면 봉인당할 수 있어."
"scenarios_46_42000","46_42130_0070","@宝鉱夫","そうなったら流気薬オザリニルを飲まないと、なかなか厄介だからな。
ちゃんと持ってるか？","그렇게 되면 류키약 오자리니루를 마시지 않으면, 꽤나 골치 아프거든.
잘 챙겼지?"
"scenarios_46_43000","46_43110_0000","@宝鉱夫","煙玉はちゃんと持ってるか？","연막탄은 잘 챙겼지?"
"scenarios_46_43000","46_43110_0010","@宝鉱夫","[化物*ケモノ]と遭っても確実に逃げられるから、坑道の中じゃ重宝するぞ。","괴물을 만나도 확실히 도망칠 수 있으니까, 갱도 안에서는 아주 요긴해."
"scenarios_46_43000","46_43110_0020","@宝鉱夫","この辺りの化物は手強いから、いちいち戦ってたら身が持たねぇぞ。","이 근처 괴물들은 강하니까, 일일이 싸우다간 몸이 남아나질 않아."
"scenarios_46_43000","46_43120_0030","@宝鉱夫","こんな場所で働いていたら、当然俺たちも[化物*ケモノ]と出くわしちまう。","이런 곳에서 일하다 보면, 당연히 우리도 괴물이랑 마주치게 돼."
"scenarios_46_43000","46_43120_0040","@宝鉱夫","そん時は俺たちも戦うぞ。
[鶴嘴*つるはし]やら大鎚でな。","그때는 우리도 싸운다.
곡괭이나 대형 망치로 말이야."
"scenarios_46_43000","46_43130_0050","@宝鉱夫","ここは危ねぇ場所だ。","여긴 위험한 곳이야."
"scenarios_46_43000","46_43130_0060","@宝鉱夫","[化物*ケモノ]は当然。
瘴気で窒息することもあれば、落盤で生き埋めに、なんてこともある。","괴물은 물론이고,
독기 때문에 질식할 수도 있고, 붕괴로 생매장당하는 일도 있어."
"scenarios_46_43000","46_43130_0070","@宝鉱夫","無事でいたきゃ、とにかく用心を[怠*おこた]らず、身を守る[術*すべ]はケチらねぇこった。","무사히 있으려면, 아무튼 방심하지 말고, 몸을 지키는 방법은 아끼지 않는 거야."
"scenarios_46_44000","46_44110_0000","@宝鉱夫","パーッと稼ぐにゃ、ココはいいところだぜ。","확 벌어들이기엔, 여기가 딱 좋은 곳이지."
"scenarios_46_44000","46_44110_0010","@宝鉱夫","稼いで何するかって？","벌어서 뭐 하냐고?"
"scenarios_46_44000","46_44110_0020","@宝鉱夫","ぐへへ……
野暮なこと聞くんじゃねーよ。","크크크……
쓸데없는 소리 묻지 마라."
"scenarios_46_44000","46_44120_0030","@宝鉱夫","この先に進むと、ネーチャンが出るんだぜ。
ちょっと[躰*からだ]が透けてるけど、すんげーべっぴんなんだ。","이 앞으로 가면, 아가씨가 나온다구.
몸이 좀 비치긴 하지만, 엄청 미인이야."
"scenarios_46_44000","46_44120_0040","@宝鉱夫","しかも抱きつかれたこともあるんだぜ！
体力ゴッソリ持ってかれるみたいに、スゲー疲れたけど。","게다가 안겨본 적도 있다구!
체력이 확 빠져나가는 것처럼, 엄청 피곤했지만."
"scenarios_46_44000","46_44120_0050","@宝鉱夫","他の連中は危ないって言うんだが……
ヤメられねーんだわ、コレが。","다른 녀석들은 위험하다고 하지만……
이거, 끊을 수가 없다니까."
"scenarios_46_44000","46_44130_0060","@宝鉱夫","帝都のえむぺらあって[見世*みせ]、知ってるかい？","제도의 에무페라라는 가게, 알아?"
"scenarios_46_44000","46_44130_0070","@宝鉱夫","あそこに大層べっぴんの娘が新しく入ったらしいぜ。","거기에 엄청 미인인 아가씨가 새로 들어왔다더라."
"scenarios_46_44000","46_44130_0080","@宝鉱夫","早いところ大金稼いで見に行かねぇとよ！
あの[娘*こ]も俺のことを待ってるに[違*ちげ]ぇねぇ！","빨리 돈 많이 벌어서 보러 가야지!
그 아가씨도 분명히 나를 기다리고 있을 거야!"
"scenarios_46_45000","46_45110_0000","@宝鉱夫","あの[絡繰*からく]り人形ども、掃除やら洗濯してくれるのは助かるんだが……","저 꼭두각시 인형들, 청소나 빨래도 해줘서 도움이 되긴 하는데……"
"scenarios_46_45000","46_45110_0010","@宝鉱夫","酒を[呑*の]みすぎるなとか、腹を出して寝るなとか、[口喧*くちやかま]しいんだよな。","술 너무 많이 마시지 마라, 배 내놓고 자지 마라, 잔소리가 심하단 말이지."
"scenarios_46_45000","46_45120_0020","@宝鉱夫","かーちゃんかよ……
いや、雰囲気としちゃ、年頃の娘って感じか？","엄마 같아……
아니, 분위기로는 딸이 다 큰 느낌이려나?"
"scenarios_46_45000","46_45120_0030","@宝鉱夫","めいどろぼ、だっけ？　あいつらのこと。
そんな感じしねぇか？","메이드 로봇, 맞지? 걔네 말이야.
그런 느낌 안 들어?"
"scenarios_46_45000","46_45120_0040","@宝鉱夫","あー……お前らじゃ、判んねぇかもな。
所帯持たないと。","아ー……너희들은 잘 모를 수도 있겠다.
가정을 가져봐야 알지."
"scenarios_46_45000","46_45120_0050","@宝鉱夫","花も恥らう女が[夫婦*めおと]になりゃ[煩*うるさ]くなって、
珠みたいに可愛い娘が大きくなりゃ[煩*うるさ]くなるんだぜ？","꽃처럼 수줍은 여자가 부부가 되면 잔소리 심해지고,
구슬처럼 귀여운 딸이 커도 잔소리 심해진다니까?"
"scenarios_46_45000","46_45120_0060","@宝鉱夫","……ま、[煩*うるさ]くても大事だから、出稼ぎでここまで来てるんだけどな。","……뭐, 잔소리 심해도 소중하니까, 돈 벌러 여기까지 온 거지만."
"scenarios_46_45000","46_45130_0070","@宝鉱夫","あの嬢ちゃんたちも働いてるし、俺もぼちぼち稼ぎに行くかね。","저 아가씨들도 일하고 있으니, 나도 슬슬 벌러 가볼까."
"scenarios_46_45000","46_45130_0080","@宝鉱夫","ちゃんと働かないと、グチグチ言われるんだよ……","제대로 일 안 하면, 잔소리 듣는다니까……"
"scenarios_46_45000","46_45130_0090","@宝鉱夫","はいはい。とーちゃんは頑張って稼いでおりますよっと。","네네. 아버지는 열심히 벌고 있습니다요."
"scenarios_46_46000","46_46110_0000","@宝鉱夫","めいどろぼ？　だっけ？
今まで色んなモノを掘り起こしてきたけど、あんな奇妙な遺片は初めてだぜ。","메이드 로봇? 맞지?
지금까지 별별 걸 다 파봤지만, 저렇게 기묘한 유물은 처음이야."
"scenarios_46_46000","46_46110_0010","@宝鉱夫","それも同時に三体もだぜ？","그것도 한 번에 세 개나 말이지?"
"scenarios_46_46000","46_46110_0020","@宝鉱夫","宮廷に納めりゃ大金持ち間違いなしだろうけど、アイツらココから出たがらねぇんだよな……","궁정에 바치면 부자 되는 건 확실하겠지만, 걔네가 여기서 나가려고 하질 않으니……"
"scenarios_46_46000","46_46110_0030","@宝鉱夫","力ずくでもどうにもできねぇし、居座るつもりみたいだし……しょうがねぇか。","힘으로도 어떻게 할 수 없고, 그냥 눌러앉을 생각인 것 같고…… 어쩔 수 없지."
"scenarios_46_46000","46_46120_0040","@宝鉱夫","[絡繰*からく]り人形だけど、よく働くし、作るメシも悪くない。","꼭두각시 인형이지만, 일도 잘하고, 밥도 꽤 괜찮게 만들어."
"scenarios_46_46000","46_46120_0050","@宝鉱夫","[化物*ケモノ]が襲って来た時なんて、ボコボコにして、助けられたくらいだし……","괴물이 쳐들어왔을 땐, 박살내고 우리를 구해주기도 했고……"
"scenarios_46_46000","46_46120_0060","@宝鉱夫","俺らにとっては、このまま居てくれたほうが助かるのかもな。","우리 입장에선, 그냥 계속 있어주는 게 더 나을지도 몰라."
"scenarios_46_46000","46_46130_0070","@宝鉱夫","アイツら、どー見てもガラクタなのに……
ヒトじゃねぇのに……","걔네, 아무리 봐도 고철덩어리인데……
사람도 아닌데……"
"scenarios_46_46000","46_46130_0080","@宝鉱夫","でもここにいる連中から可愛がられてるんだよな。
話してると愛着を持つのも判らなくないし。","그래도 여기 있는 사람들한테 귀여움 받고 있지.
얘기하다 보면 정이 가는 것도 이해가 가고."
"scenarios_46_46000","46_46130_0090","@宝鉱夫","……あ。
オレが『ガラクタ』って言ったの、アイツらに言うなよ。
不機嫌になるから。","……아. 
내가 '고철덩어리'라고 한 건, 걔네한테 말하지 마라.
기분 나빠하니까."
"scenarios_46_90000","46_90000_0000","@Narration","北東　サクゥル街道（ルモイの関方面）
北西　エンナカムイ
南　　サクゥル街道（ホノロ草原方面）","북동　사쿠루 가도(루모이의 관 방면)
북서　엔나카무이
남　　사쿠루 가도(호노로 초원 방면)"
"scenarios_46_90000","46_90010_0010","@Narration","東　サクゥル街道（エンナカムイ方面）
北　ヤイサルの森
南　サクゥル街道（ホノロ草原方面）","동　사쿠루 가도(엔나카무이 방면)
북　이야사리의 숲
남　사쿠루 가도(호노로 초원 방면)"
"scenarios_46_90000","46_90020_0020","@Narration","北　行き止まり
南　サクゥル街道（エンナカムイ方面）
西　サクゥル街道（ホノロ草原方面）","북　막다른 길
남　사쿠루 가도(엔나카무이 방면)
서　사쿠루 가도(호노로 초원 방면)"
"scenarios_46_90000","46_90030_0030","@Narration","この先、危険地帯につき、警戒せよ。","이 앞은 위험지대이니, 경계하라."
"scenarios_46_90000","46_90200_0040","@Narration","この先、危険地帯につき、警戒せよ。","이 앞은 위험지대이니, 경계하라."
"scenarios_46_90000","46_90210_0050","@Narration","北　ユカルペシケ街道（オムチャッコ平原）
西　ヌエキッカ街道（ルモイの関方面）
南　行き止まり","북　유카루페시케 가도(무챠이포 평원)
서　누에키카 가도(루모이의 관 방면)
남　막다른 길"
"scenarios_46_90000","46_90220_0060","@Narration","東　ユカルペシケ街道（オムチャッコ平原）
南　ユカルペシケ街道（ルモイの関方面）
西　行き止まり","동　유카루페시케 가도(무챠이포 평원)
남　유카루페시케 가도(루모이의 관 방면)
서　막다른 길"
"scenarios_46_90000","46_90300_0070","@Narration","北　イッケウル街道（帝都方面）
南　商業都市トカラ
西　ユカルペシケ街道（ルモイの関方面）","북　잇케우루 가도(제도 방면)
남　상업도시 토카라
서　유카루페시케 가도(루모이의 관 방면)"
"scenarios_46_90000","46_90400_0080","@Narration","東　イッケウル街道（帝都方面）
北　茶屋あります
西　イッケウル街道（ルモイの関方面）","동　잇케우루 가도(제도 방면)
북　찻집 있습니다
서　잇케우루 가도(루모이의 관 방면)"
"scenarios_46_90000","46_90410_0090","@Narration","この先、危険地帯につき、警戒せよ。","이 앞은 위험지대이니, 경계하라."
"scenarios_46_90000","46_90500_0100","@Narration","南　イッケウル街道（モエラの関方面）
西　シオズの森
北　イッケウル街道（オムチャッコ平原方面）","남　잇케우루 가도(모에라의 관 방면)
서　시오즈의 숲
북　잇케우루 가도(무챠이포 평원 방면)"
"scenarios_46_90000","46_90510_0110","@Narration","東　ルシュプ街道（テシカガの関方面）
北　帝都
西　イッケウル街道（モエラの関方面）","동　루슈프 가도(테시카가의 관 방면)
북　제도
서　잇케우루 가도(모에라의 관 방면)"
"scenarios_46_90000","46_90700_0120","@Narration","この先、危険地帯につき、警戒せよ。","이 앞은 위험지대이니, 경계하라."
"scenarios_46_90100","46_90100_0000","@Narration","北　ホノロ草原
東　エンナカムイ
南　強敵注意","북　호노로 초원
동　엔나카무이
남　강적 주의"
"scenarios_50_01000","50_01000_0000","@Narration","下の階におりますか？","아래층에 있습니까?"
